iter	Passed	Remaining
3219	176364	293739
3220	176418	293683
3221	176474	293631
3222	176530	293577
3223	176583	293520
3224	176638	293466
3225	176691	293408
3226	176745	293353
3227	176807	293309
3228	176864	293257
3229	176918	293202
3230	176972	293146
3231	177028	293093
3232	177081	293036
3233	177135	292980
3234	177191	292927
3235	177245	292870
3236	177298	292813
3237	177360	292771
3238	177419	292723
3239	177481	292680
3240	177538	292628
3241	177593	292574
3242	177651	292524
3243	177705	292468
3244	177759	292412
3245	177821	292370
3246	177877	292317
3247	177929	292258
3248	177982	292200
3249	178040	292150
3250	178092	292091
3251	178147	292037
3252	178201	291981
3253	178258	291929
3254	178321	291887
3255	178350	291791
3256	178404	291735
3257	178462	291686
3258	178515	291628
3259	178570	291573
3260	178615	291503
3261	178672	291452
3262	178736	291411
3263	178793	291360
3264	178852	291313
3265	178912	291266
3266	178966	291211
3267	179028	291167
3268	179088	291120
3269	179143	291067
3270	179200	291015
3271	179256	290962
3272	179311	290908
3273	179364	290850
3274	179419	290796
3275	179489	290765
3276	179549	290720
3277	179607	290671
3278	179664	290618
3279	179721	290567
3280	179775	290512
3281	179829	290455
3282	179888	290408
3283	179942	290351
3284	179997	290297
3285	180028	290203
3286	180081	290146
3287	180138	290095
3288	180190	290036
3289	180212	289928
3290	180268	289875
3291	180322	289820
3292	180379	289767
3293	180433	289712
3294	180500	289677
3295	180553	289619
3296	180610	289567
3297	180653	289494
3298	180707	289438
3299	180759	289379
3300	180810	289318
3301	180864	289262
3302	180915	289202
3303	180970	289147
3304	181028	289097
3305	181105	289078
3306	181163	289028
3307	181219	288976
3308	181277	288925
3309	181333	288873
3310	181392	288824
3311	181446	288768
3312	181503	288718
3313	181557	288662
3314	181615	288612
3315	181669	288555
3316	181713	288485
3317	181766	288427
3318	181822	288374
3319	181886	288333
3320	181941	288279
3321	181996	288225
3322	182052	288171
3323	182103	288110
3324	182154	288050
3325	182207	287992
3326	182258	287932
3327	182311	287874
3328	182365	287818
3329	182419	287762
3330	182471	287703
3331	182525	287647
3332	182582	287596
3333	182638	287543
3334	182693	287488
3335	182753	287442
3336	182809	287388
3337	182863	287332
3338	182907	287261
3339	182960	287203
3340	183015	287150
3341	183067	287090
3342	183120	287033
3343	183141	286925
3344	183162	286818
3345	183218	286764
3346	183262	286692
3347	183315	286636
3348	183369	286580
3349	183400	286488
3350	183454	286431
3351	183506	286373
3352	183569	286331
3353	183627	286281
3354	183687	286235
3355	183739	286175
3356	183794	286122
3357	183848	286066
3358	183903	286011
3359	183958	285956
3360	184010	285897
3361	184062	285838
3362	184104	285764
3363	184159	285710
3364	184218	285662
3365	184249	285570
3366	184283	285483
3367	184340	285432
3368	184391	285372
3369	184458	285336
3370	184517	285287
3371	184575	285237
3372	184630	285184
3373	184689	285135
3374	184747	285085
3375	184802	285031
3376	184856	284975
3377	184912	284923
3378	184964	284864
3379	184990	284765
3380	185048	284715
3381	185109	284670
3382	185171	284627
3383	185202	284535
3384	185257	284481
3385	185311	284425
3386	185362	284364
3387	185418	284311
3388	185473	284257
3389	185524	284197
3390	185579	284142
3391	185634	284088
3392	185690	284035
3393	185748	283985
3394	185805	283934
3395	185857	283876
3396	185911	283820
3397	185963	283761
3398	186016	283703
3399	186070	283648
3400	186122	283588
3401	186179	283537
3402	186234	283484
3403	186288	283427
3404	186343	283372
3405	186398	283319
3406	186452	283263
3407	186505	283206
3408	186555	283143
3409	186609	283088
3410	186661	283028
3411	186715	282974
3412	186772	282922
3413	186830	282872
3414	186885	282818
3415	186938	282761
3416	186993	282706
3417	187023	282615
3418	187080	282563
3419	187138	282512
3420	187191	282456
3421	187247	282403
3422	187302	282349
3423	187362	282302
3424	187428	282263
3425	187487	282216
3426	187539	282157
3427	187593	282101
3428	187652	282053
3429	187707	281998
3430	187763	281945
3431	187815	281887
3432	187875	281840
3433	187928	281783
3434	187981	281725
3435	188036	281671
3436	188093	281619
3437	188136	281548
3438	188192	281494
3439	188237	281426
3440	188296	281378
3441	188342	281309
3442	188398	281256
3443	188458	281210
3444	188515	281158
3445	188549	281073
3446	188597	281008
3447	188652	280954
3448	188707	280899
3449	188759	280841
3450	188812	280784
3451	188872	280737
3452	188925	280679
3453	188983	280630
3454	189055	280600
3455	189107	280542
3456	189165	280491
3457	189218	280434
3458	189270	280376
3459	189328	280327
3460	189387	280277
3461	189444	280226
3462	189502	280176
3463	189535	280090
3464	189590	280036
3465	189646	279982
3466	189700	279927
3467	189756	279873
3468	189809	279817
3469	189867	279766
3470	189935	279731
3471	189994	279683
3472	190049	279629
3473	190103	279573
3474	190156	279516
3475	190212	279463
3476	190268	279411
3477	190324	279357
3478	190382	279307
3479	190435	279250
3480	190491	279198
3481	190549	279147
3482	190613	279106
3483	190665	279048
3484	190721	278994
3485	190778	278943
3486	190834	278891
3487	190890	278838
3488	190944	278782
3489	190973	278690
3490	191026	278632
3491	191082	278579
3492	191136	278523
3493	191192	278471
3494	191244	278413
3495	191300	278359
3496	191358	278309
3497	191417	278261
3498	191472	278207
3499	191529	278155
3500	191589	278108
3501	191647	278059
3502	191702	278004
3503	191759	277953
3504	191817	277903
3505	191875	277852
3506	191933	277802
3507	191986	277745
3508	192044	277695
3509	192099	277641
3510	192160	277595
3511	192216	277542
3512	192270	277487
3513	192324	277431
3514	192381	277379
3515	192439	277330
3516	192494	277275
3517	192546	277216
3518	192598	277157
3519	192650	277098
3520	192703	277042
3521	192749	276975
3522	192810	276928
3523	192861	276868
3524	192918	276817
3525	192942	276719
3526	192998	276665
3527	193058	276619
3528	193113	276564
3529	193169	276510
3530	193194	276414
3531	193254	276367
3532	193311	276315
3533	193364	276257
3534	193417	276201
3535	193439	276100
3536	193494	276045
3537	193547	275988
3538	193606	275939
3539	193662	275887
3540	193720	275836
3541	193776	275784
3542	193831	275729
3543	193886	275675
3544	193939	275618
3545	193993	275562
3546	194051	275512
3547	194107	275459
3548	194162	275405
3549	194215	275348
3550	194270	275294
3551	194329	275244
3552	194382	275187
3553	194436	275133
3554	194492	275079
3555	194533	275006
3556	194588	274951
3557	194645	274900
3558	194701	274847
3559	194755	274791
3560	194809	274735
3561	194867	274686
3562	194924	274634
3563	194978	274578
3564	195038	274530
3565	195089	274471
3566	195143	274415
3567	195198	274360
3568	195252	274305
3569	195305	274247
3570	195360	274193
3571	195420	274147
3572	195477	274095
3573	195533	274041
3574	195581	273977
3575	195642	273932
3576	195702	273884
3577	195760	273834
3578	195815	273780
3579	195868	273723
3580	195926	273672
3581	195983	273622
3582	196036	273564
3583	196090	273509
3584	196141	273449
3585	196193	273390
3586	196247	273334
3587	196280	273249
3588	196334	273193
3589	196385	273134
3590	196432	273069
3591	196486	273013
3592	196528	272940
3593	196580	272883
3594	196603	272783
3595	196656	272727
3596	196678	272627
3597	196731	272570
3598	196787	272517
3599	196809	272416
3600	196831	272316
3601	196883	272258
3602	196938	272204
3603	196968	272115
3604	197039	272083
3605	197091	272025
3606	197149	271975
3607	197179	271886
3608	197231	271828
3609	197283	271769
3610	197335	271711
3611	197368	271627
3612	197429	271581
3613	197485	271529
3614	197539	271474
3615	197562	271375
3616	197592	271286
3617	197647	271232
3618	197722	271206
3619	197777	271152
3620	197830	271094
3621	197871	271022
3622	197925	270965
3623	197978	270909
3624	198029	270849
3625	198088	270800
3626	198140	270742
3627	198194	270687
3628	198246	270628
3629	198301	270574
3630	198354	270518
3631	198416	270473
3632	198472	270420
3633	198523	270361
3634	198577	270305
3635	198632	270252
3636	198690	270201
3637	198741	270142
3638	198795	270086
3639	198848	270030
3640	198903	269975
3641	198964	269929
3642	199018	269874
3643	199072	269818
3644	199127	269764
3645	199183	269711
3646	199249	269672
3647	199309	269624
3648	199369	269577
3649	199430	269531
3650	199487	269480
3651	199542	269426
3652	199600	269375
3653	199655	269321
3654	199708	269265
3655	199764	269212
3656	199822	269162
3657	199877	269107
3658	199926	269045
3659	199980	268990
3660	200042	268945
3661	200100	268895
3662	200153	268838
3663	200208	268784
3664	200266	268733
3665	200325	268685
3666	200385	268637
3667	200442	268586
3668	200501	268537
3669	200557	268484
3670	200613	268431
3671	200672	268382
3672	200728	268330
3673	200783	268275
3674	200843	268228
3675	200899	268175
3676	200945	268110
3677	201004	268061
3678	201061	268009
3679	201131	267974
3680	201190	267926
3681	201245	267871
3682	201300	267817
3683	201353	267760
3684	201404	267701
3685	201461	267649
3686	201522	267603
3687	201578	267550
3688	201601	267453
3689	201657	267401
3690	201713	267348
3691	201770	267296
3692	201825	267242
3693	201883	267192
3694	201893	267078
3695	201948	267024
3696	201971	266927
3697	202022	266868
3698	202045	266772
3699	202062	266668
3700	202122	266620
3701	202169	266556
3702	202192	266459
3703	202251	266410
3704	202305	266354
3705	202357	266296
3706	202409	266238
3707	202457	266175
3708	202486	266087
3709	202526	266014
3710	202579	265957
3711	202633	265901
3712	202685	265843
3713	202714	265756
3714	202765	265696
3715	202798	265613
3716	202856	265564
3717	202902	265498
3718	202961	265449
3719	203008	265383
3720	203062	265329
3721	203094	265245
3722	203118	265150
3723	203169	265091
3724	203224	265037
3725	203284	264989
3726	203338	264935
3727	203394	264881
3728	203426	264797
3729	203484	264748
3730	203549	264707
3731	203607	264656
3732	203663	264603
3733	203716	264547
3734	203772	264494
3735	203838	264454
3736	203882	264386
3737	203948	264347
3738	203997	264285
3739	204049	264227
3740	204093	264159
3741	204150	264108
3742	204205	264054
3743	204236	263968
3744	204290	263913
3745	204334	263845
3746	204384	263785
3747	204439	263731
3748	204496	263680
3749	204519	263584
3750	204550	263499
3751	204604	263444
3752	204667	263401
3753	204722	263347
3754	204779	263295
3755	204832	263239
3756	204887	263185
3757	204931	263116
3758	204983	263059
3759	205034	263000
3760	205094	262952
3761	205148	262897
3762	205201	262841
3763	205256	262787
3764	205309	262731
3765	205363	262675
3766	205384	262578
3767	205436	262519
3768	205486	262460
3769	205542	262407
3770	205593	262348
3771	205648	262294
3772	205673	262201
3773	205710	262125
3774	205756	262059
3775	205807	262000
3776	205859	261943
3777	205920	261897
3778	205965	261830
3779	206009	261762
3780	206061	261705
3781	206114	261649
3782	206169	261595
3783	206224	261541
3784	206278	261485
3785	206322	261418
3786	206375	261361
3787	206391	261258
3788	206411	261160
3789	206431	261061
3790	206460	260975
3791	206514	260920
3792	206571	260869
3793	206621	260809
3794	206675	260754
3795	206728	260697
3796	206781	260641
3797	206832	260582
3798	206886	260527
3799	206940	260472
3800	206989	260411
3801	207042	260355
3802	207096	260299
3803	207148	260242
3804	207202	260187
3805	207257	260133
3806	207310	260077
3807	207363	260020
3808	207420	259969
3809	207476	259916
3810	207535	259868
3811	207591	259815
3812	207650	259766
3813	207707	259716
3814	207763	259663
3815	207821	259613
3816	207870	259552
3817	207928	259501
3818	207982	259447
3819	208036	259391
3820	208090	259336
3821	208145	259282
3822	208201	259231
3823	208256	259176
3824	208312	259123
3825	208372	259077
3826	208429	259025
3827	208489	258977
3828	208543	258923
3829	208595	258865
3830	208649	258810
3831	208705	258757
3832	208761	258705
3833	208819	258655
3834	208874	258600
3835	208924	258541
3836	208989	258499
3837	209049	258452
3838	209107	258402
3839	209158	258343
3840	209215	258292
3841	209272	258240
3842	209328	258188
3843	209383	258134
3844	209438	258080
3845	209493	258026
3846	209546	257970
3847	209606	257922
3848	209658	257865
3849	209710	257807
3850	209766	257754
3851	209817	257696
3852	209876	257647
3853	209932	257595
3854	209985	257539
3855	210039	257483
3856	210091	257426
3857	210152	257379
3858	210207	257325
3859	210261	257271
3860	210315	257215
3861	210369	257160
3862	210424	257106
3863	210488	257063
3864	210560	257031
3865	210625	256989
3866	210679	256934
3867	210733	256878
3868	210788	256825
3869	210842	256770
3870	210893	256711
3871	210947	256656
3872	211002	256602
3873	211056	256547
3874	211109	256491
3875	211161	256433
3876	211219	256384
3877	211273	256328
3878	211331	256278
3879	211389	256227
3880	211471	256207
3881	211528	256155
3882	211584	256102
3883	211639	256049
3884	211696	255997
3885	211749	255941
3886	211793	255874
3887	211848	255820
3888	211902	255765
3889	211957	255711
3890	212009	255653
3891	212064	255600
3892	212119	255546
3893	212176	255494
3894	212230	255439
3895	212288	255389
3896	212341	255332
3897	212395	255277
3898	212450	255223
3899	212504	255168
3900	212562	255118
3901	212617	255064
3902	212675	255014
3903	212731	254961
3904	212791	254913
3905	212848	254862
3906	212902	254807
3907	212962	254759
3908	213015	254702
3909	213067	254646
3910	213122	254591
3911	213175	254535
3912	213227	254478
3913	213288	254430
3914	213348	254382
3915	213409	254336
3916	213468	254287
3917	213529	254240
3918	213585	254187
3919	213640	254134
3920	213696	254081
3921	213753	254030
3922	213811	253979
3923	213863	253922
3924	213919	253869
3925	213979	253821
3926	214051	253788
3927	214106	253733
3928	214162	253680
3929	214219	253629
3930	214275	253576
3931	214335	253528
3932	214387	253470
3933	214437	253411
3934	214492	253357
3935	214545	253300
3936	214598	253245
3937	214651	253188
3938	214706	253134
3939	214764	253083
3940	214820	253031
3941	214873	252974
3942	214929	252922
3943	214982	252865
3944	215035	252809
3945	215093	252759
3946	215149	252706
3947	215202	252650
3948	215258	252597
3949	215315	252546
3950	215375	252497
3951	215430	252444
3952	215484	252389
3953	215539	252334
3954	215594	252281
3955	215647	252224
3956	215701	252169
3957	215754	252113
3958	215812	252062
3959	215866	252007
3960	215925	251958
3961	215978	251901
3962	216029	251844
3963	216084	251789
3964	216141	251737
3965	216202	251691
3966	216274	251656
3967	216361	251640
3968	216429	251601
3969	216484	251547
3970	216549	251504
3971	216627	251477
3972	216728	251476
3973	216801	251444
3974	216861	251396
3975	216919	251345
3976	216982	251299
3977	217033	251241
3978	217091	251190
3979	217149	251140
3980	217203	251085
3981	217260	251033
3982	217315	250979
3983	217369	250924
3984	217420	250865
3985	217475	250811
3986	217534	250762
3987	217595	250714
3988	217650	250660
3989	217703	250604
3990	217758	250549
3991	217811	250494
3992	217864	250438
3993	217915	250379
3994	217968	250322
3995	218021	250266
3996	218077	250213
3997	218132	250159
3998	218193	250112
3999	218247	250056
4000	218302	250002
4001	218353	249944
4002	218395	249875
4003	218453	249825
4004	218505	249766
4005	218558	249711
4006	218619	249664
4007	218675	249611
4008	218726	249552
4009	218782	249499
4010	218837	249445
4011	218895	249394
4012	218954	249344
4013	219005	249286
4014	219057	249229
4015	219114	249177
4016	219168	249122
4017	219225	249070
4018	219283	249019
4019	219332	248959
4020	219396	248914
4021	219458	248869
4022	219514	248815
4023	219571	248763
4024	219627	248710
4025	219683	248657
4026	219740	248606
4027	219795	248552
4028	219851	248498
4029	219904	248443
4030	219956	248386
4031	220009	248329
4032	220061	248271
4033	220113	248214
4034	220167	248158
4035	220220	248102
4036	220275	248049
4037	220333	247998
4038	220385	247940
4039	220441	247887
4040	220499	247837
4041	220556	247785
4042	220610	247730
4043	220664	247675
4044	220718	247619
4045	220772	247564
4046	220827	247510
4047	220882	247456
4048	220939	247404
4049	220993	247349
4050	221048	247295
4051	221105	247243
4052	221157	247185
4053	221207	247126
4054	221260	247069
4055	221312	247011
4056	221362	246952
4057	221413	246893
4058	221469	246840
4059	221521	246783
4060	221576	246729
4061	221629	246673
4062	221682	246617
4063	221737	246562
4064	221790	246507
4065	221843	246450
4066	221888	246384
4067	221942	246329
4068	221996	246275
4069	222051	246221
4070	222107	246168
4071	222161	246112
4072	222215	246057
4073	222272	246005
4074	222339	245964
4075	222394	245910
4076	222448	245855
4077	222478	245774
4078	222534	245721
4079	222590	245667
4080	222641	245609
4081	222699	245558
4082	222754	245504
4083	222812	245453
4084	222866	245398
4085	222921	245345
4086	222977	245291
4087	223030	245234
4088	223082	245178
4089	223140	245126
4090	223199	245077
4091	223223	244989
4092	223278	244935
4093	223309	244855
4094	223363	244799
4095	223414	244741
4096	223513	244736
4097	223566	244679
4098	223582	244583
4099	223599	244486
4100	223619	244394
4101	223642	244305
4102	223656	244206
4103	223711	244153
4104	223728	244057
4105	223749	243966
4106	223802	243910
4107	223824	243820
4108	223867	243753
4109	223918	243694
4110	223977	243645
4111	224036	243596
4112	224091	243542
4113	224147	243489
4114	224169	243399
4115	224226	243347
4116	224242	243251
4117	224294	243194
4118	224347	243137
4119	224398	243079
4120	224451	243024
4121	224503	242966
4122	224557	242911
4123	224611	242856
4124	224664	242800
4125	224719	242747
4126	224772	242691
4127	224795	242602
4128	224812	242507
4129	224867	242453
4130	224889	242364
4131	224951	242318
4132	224995	242253
4133	225038	242186
4134	225093	242131
4135	225149	242078
4136	225202	242023
4137	225248	241959
4138	225302	241905
4139	225345	241837
4140	225380	241763
4141	225423	241696
4142	225478	241642
4143	225532	241587
4144	225587	241533
4145	225641	241479
4146	225696	241424
4147	225754	241374
4148	225809	241320
4149	225867	241269
4150	225921	241214
4151	225985	241170
4152	226040	241116
4153	226096	241063
4154	226154	241013
4155	226211	240962
4156	226262	240903
4157	226319	240852
4158	226378	240802
4159	226438	240754
4160	226492	240699
4161	226547	240645
4162	226602	240591
4163	226664	240544
4164	226721	240493
4165	226780	240444
4166	226837	240391
4167	226895	240341
4168	226946	240283
4169	227000	240228
4170	227055	240174
4171	227110	240120
4172	227164	240065
4173	227220	240013
4174	227280	239964
4175	227337	239912
4176	227391	239857
4177	227450	239807
4178	227508	239757
4179	227561	239701
4180	227616	239647
4181	227672	239595
4182	227725	239539
4183	227780	239485
4184	227832	239427
4185	227885	239372
4186	227940	239318
4187	227994	239263
4188	228039	239199
4189	228094	239145
4190	228148	239090
4191	228206	239040
4192	228260	238984
4193	228315	238930
4194	228375	238882
4195	228431	238830
4196	228486	238775
4197	228539	238720
4198	228591	238662
4199	228643	238606
4200	228695	238548
4201	228749	238493
4202	228805	238441
4203	228849	238375
4204	228903	238321
4205	228958	238267
4206	229011	238211
4207	229072	238163
4208	229133	238115
4209	229189	238063
4210	229249	238014
4211	229303	237960
4212	229360	237907
4213	229418	237856
4214	229474	237804
4215	229532	237753
4216	229594	237707
4217	229637	237640
4218	229690	237584
4219	229744	237530
4220	229802	237478
4221	229853	237420
4222	229907	237366
4223	229970	237320
4224	230024	237265
4225	230080	237212
4226	230113	237136
4227	230170	237084
4228	230222	237027
4229	230254	236950
4230	230285	236871
4231	230339	236816
4232	230396	236764
4233	230454	236713
4234	230511	236662
4235	230566	236607
4236	230622	236555
4237	230678	236502
4238	230733	236448
4239	230785	236391
4240	230838	236336
4241	230892	236281
4242	230947	236227
4243	231003	236174
4244	231068	236130
4245	231122	236076
4246	231179	236024
4247	231235	235971
4248	231293	235920
4249	231358	235876
4250	231412	235822
4251	231470	235771
4252	231525	235717
4253	231577	235660
4254	231633	235607
4255	231689	235554
4256	231745	235502
4257	231801	235448
4258	231857	235395
4259	231912	235341
4260	231967	235288
4261	232022	235234
4262	232077	235180
4263	232130	235124
4264	232188	235073
4265	232244	235020
4266	232297	234965
4267	232356	234915
4268	232411	234861
4269	232463	234804
4270	232520	234752
4271	232578	234701
4272	232624	234638
4273	232678	234583
4274	232730	234527
4275	232781	234469
4276	232835	234414
4277	232891	234361
4278	232954	234315
4279	233015	234267
4280	233071	234215
4281	233128	234163
4282	233182	234108
4283	233239	234056
4284	233298	234006
4285	233359	233958
4286	233411	233901
4287	233469	233850
4288	233524	233796
4289	233600	233764
4290	233655	233709
4291	233714	233660
4292	233771	233607
4293	233824	233552
4294	233880	233499
4295	233939	233448
4296	233997	233398
4297	234048	233340
4298	234102	233285
4299	234155	233229
4300	234214	233179
4301	234273	233129
4302	234333	233081
4303	234390	233029
4304	234450	232979
4305	234505	232926
4306	234566	232877
4307	234623	232826
4308	234677	232771
4309	234738	232723
4310	234797	232673
4311	234855	232622
4312	234910	232568
4313	234964	232513
4314	235023	232463
4315	235077	232408
4316	235129	232351
4317	235182	232295
4318	235235	232239
4319	235294	232189
4320	235363	232150
4321	235418	232095
4322	235476	232044
4323	235531	231990
4324	235589	231939
4325	235642	231883
4326	235701	231833
4327	235756	231780
4328	235802	231717
4329	235856	231662
4330	235904	231601
4331	235961	231549
4332	236015	231494
4333	236073	231443
4334	236134	231395
4335	236196	231348
4336	236250	231293
4337	236302	231236
4338	236355	231180
4339	236411	231127
4340	236466	231074
4341	236519	231018
4342	236574	230963
4343	236631	230912
4344	236683	230855
4345	236737	230799
4346	236790	230744
4347	236845	230690
4348	236900	230636
4349	236954	230581
4350	237010	230528
4351	237035	230444
4352	237088	230389
4353	237139	230331
4354	237193	230276
4355	237246	230220
4356	237303	230168
4357	237336	230093
4358	237384	230032
4359	237428	229967
4360	237482	229913
4361	237534	229856
4362	237591	229804
4363	237647	229751
4364	237702	229696
4365	237756	229642
4366	237809	229586
4367	237861	229529
4368	237917	229476
4369	237972	229422
4370	238027	229368
4371	238072	229305
4372	238131	229255
4373	238186	229201
4374	238242	229148
4375	238301	229097
4376	238357	229045
4377	238414	228993
4378	238468	228938
4379	238526	228887
4380	238572	228824
4381	238624	228768
4382	238676	228711
4383	238735	228660
4384	238793	228609
4385	238846	228554
4386	238904	228503
4387	238960	228450
4388	239014	228395
4389	239069	228341
4390	239125	228288
4391	239179	228233
4392	239209	228155
4393	239265	228102
4394	239320	228049
4395	239373	227993
4396	239431	227941
4397	239489	227890
4398	239543	227835
4399	239600	227783
4400	239656	227730
4401	239710	227676
4402	239768	227625
4403	239823	227571
4404	239880	227518
4405	239934	227463
4406	239990	227411
4407	240049	227361
4408	240108	227310
4409	240163	227256
4410	240216	227200
4411	240271	227146
4412	240329	227095
4413	240383	227040
4414	240437	226985
4415	240492	226931
4416	240549	226880
4417	240612	226833
4418	240672	226784
4419	240727	226730
4420	240782	226676
4421	240842	226627
4422	240901	226577
4423	240961	226528
4424	241024	226481
4425	241079	226427
4426	241134	226373
4427	241187	226317
4428	241240	226261
4429	241294	226207
4430	241343	226147
4431	241399	226093
4432	241457	226042
4433	241516	225992
4434	241572	225940
4435	241628	225887
4436	241684	225833
4437	241737	225777
4438	241788	225720
4439	241840	225663
4440	241893	225607
4441	241944	225549
4442	241998	225494
4443	242051	225439
4444	242108	225387
4445	242129	225301
4446	242146	225212
4447	242203	225159
4448	242257	225104
4449	242275	225016
4450	242293	224928
4451	242351	224877
4452	242409	224825
4453	242467	224775
4454	242526	224724
4455	242587	224676
4456	242646	224626
4457	242697	224568
4458	242711	224477
4459	242735	224393
4460	242751	224304
4461	242811	224255
4462	242829	224167
4463	242886	224114
4464	242941	224061
4465	242962	223975
4466	242973	223881
4467	243028	223828
4468	243079	223770
4469	243133	223715
4470	243192	223664
4471	243208	223575
4472	243269	223527
4473	243336	223484
4474	243351	223394
4475	243390	223325
4476	243445	223272
4477	243457	223178
4478	243513	223125
4479	243566	223069
4480	243579	222977
4481	243593	222886
4482	243606	222793
4483	243618	222700
4484	243671	222645
4485	243728	222593
4486	243781	222538
4487	243838	222486
4488	243861	222403
4489	243872	222309
4490	243880	222213
4491	243934	222158
4492	243945	222064
4493	243958	221973
4494	243970	221879
4495	244024	221825
4496	244079	221772
4497	244095	221682
4498	244148	221627
4499	244204	221575
4500	244221	221486
4501	244237	221397
4502	244290	221342
4503	244299	221246
4504	244308	221152
4505	244318	221058
4506	244330	220965
4507	244339	220870
4508	244350	220777
4509	244402	220721
4510	244458	220668
4511	244514	220616
4512	244532	220529
4513	244585	220473
4514	244646	220426
4515	244700	220371
4516	244755	220318
4517	244807	220261
4518	244861	220207
4519	244919	220156
4520	244976	220104
4521	245034	220054
4522	245087	219998
4523	245144	219947
4524	245203	219897
4525	245257	219842
4526	245315	219792
4527	245370	219739
4528	245426	219685
4529	245469	219622
4530	245515	219560
4531	245572	219508
4532	245628	219456
4533	245683	219402
4534	245734	219346
4535	245792	219295
4536	245845	219239
4537	245903	219188
4538	245961	219137
4539	246022	219090
4540	246056	219017
4541	246111	218964
4542	246167	218911
4543	246225	218861
4544	246279	218807
4545	246325	218745
4546	246370	218682
4547	246423	218627
4548	246476	218572
4549	246527	218515
4550	246595	218473
4551	246649	218419
4552	246706	218367
4553	246756	218309
4554	246809	218254
4555	246872	218207
4556	246930	218157
4557	246991	218109
4558	247045	218054
4559	247100	218001
4560	247155	217947
4561	247213	217897
4562	247260	217836
4563	247315	217782
4564	247366	217726
4565	247421	217672
4566	247476	217619
4567	247532	217566
4568	247586	217512
4569	247615	217435
4570	247673	217384
4571	247724	217328
4572	247779	217274
4573	247836	217222
4574	247891	217169
4575	247949	217118
4576	248017	217076
4577	248072	217022
4578	248127	216969
4579	248182	216915
4580	248244	216868
4581	248289	216806
4582	248345	216753
4583	248402	216701
4584	248458	216649
4585	248513	216595
4586	248566	216540
4587	248617	216483
4588	248675	216433
4589	248707	216359
4590	248764	216307
4591	248821	216255
4592	248883	216208
4593	248913	216133
4594	248967	216078
4595	249022	216025
4596	249075	215970
4597	249131	215917
4598	249185	215862
4599	249238	215808
4600	249289	215750
4601	249341	215694
4602	249393	215638
4603	249448	215585
4604	249505	215534
4605	249564	215483
4606	249620	215431
4607	249672	215375
4608	249733	215326
4609	249796	215280
4610	249852	215227
4611	249909	215175
4612	249964	215122
4613	250017	215066
4614	250067	215009
4615	250121	214955
4616	250172	214898
4617	250225	214842
4618	250279	214788
4619	250334	214734
4620	250387	214679
4621	250444	214627
4622	250498	214573
4623	250552	214519
4624	250570	214433
4625	250624	214379
4626	250681	214328
4627	250734	214273
4628	250789	214219
4629	250847	214168
4630	250906	214118
4631	250960	214064
4632	251015	214010
4633	251069	213956
4634	251127	213905
4635	251182	213851
4636	251236	213797
4637	251292	213745
4638	251349	213693
4639	251402	213637
4640	251455	213582
4641	251508	213527
4642	251563	213473
4643	251617	213420
4644	251673	213366
4645	251727	213313
4646	251784	213260
4647	251839	213207
4648	251893	213152
4649	251935	213089
4650	251988	213033
4651	252044	212980
4652	252096	212924
4653	252149	212869
4654	252201	212813
4655	252255	212759
4656	252308	212704
4657	252361	212648
4658	252413	212592
4659	252465	212536
4660	252522	212485
4661	252575	212430
4662	252634	212379
4663	252687	212324
4664	252742	212271
4665	252795	212216
4666	252849	212161
4667	252901	212105
4668	252954	212050
4669	253009	211997
4670	253065	211944
4671	253121	211892
4672	253178	211839
4673	253231	211784
4674	253288	211733
4675	253340	211677
4676	253391	211619
4677	253444	211564
4678	253495	211508
4679	253550	211454
4680	253605	211401
4681	253657	211345
4682	253714	211293
4683	253770	211240
4684	253824	211186
4685	253880	211133
4686	253933	211078
4687	253989	211025
4688	254043	210971
4689	254096	210916
4690	254149	210861
4691	254205	210808
4692	254257	210752
4693	254312	210698
4694	254365	210643
4695	254421	210591
4696	254483	210543
4697	254538	210490
4698	254590	210434
4699	254645	210380
4700	254698	210325
4701	254753	210271
4702	254807	210217
4703	254864	210165
4704	254921	210113
4705	254981	210064
4706	255033	210008
4707	255089	209955
4708	255144	209902
4709	255197	209847
4710	255255	209796
4711	255315	209746
4712	255367	209690
4713	255423	209637
4714	255479	209585
4715	255539	209535
4716	255599	209486
4717	255656	209434
4718	255712	209382
4719	255769	209330
4720	255825	209277
4721	255883	209226
4722	255942	209176
4723	255996	209121
4724	256049	209066
4725	256103	209012
4726	256156	208957
4727	256210	208902
4728	256267	208850
4729	256326	208800
4730	256385	208749
4731	256442	208698
4732	256498	208645
4733	256553	208592
4734	256610	208540
4735	256665	208486
4736	256721	208433
4737	256776	208380
4738	256830	208326
4739	256895	208280
4740	256958	208233
4741	257011	208178
4742	257069	208126
4743	257122	208071
4744	257182	208022
4745	257238	207969
4746	257299	207920
4747	257355	207868
4748	257412	207816
4749	257464	207760
4750	257522	207708
4751	257574	207653
4752	257630	207600
4753	257684	207545
4754	257737	207490
4755	257792	207437
4756	257849	207385
4757	257903	207331
4758	257958	207277
4759	258016	207226
4760	258071	207173
4761	258130	207122
4762	258181	207065
4763	258236	207011
4764	258293	206960
4765	258347	206905
4766	258406	206854
4767	258462	206802
4768	258523	206753
4769	258575	206698
4770	258631	206645
4771	258684	206589
4772	258742	206538
