iter	RMSE
2933	0.5584103214
2934	0.5584097536
2935	0.558367853
2936	0.5583535384
2937	0.5583531598
2938	0.5583529232
2939	0.5583424177
2940	0.5583422048
2941	0.5583411164
2942	0.5583378038
2943	0.5583333318
2944	0.5582620347
2945	0.5582601889
2946	0.5582555269
2947	0.5582555269
2948	0.5582456822
2949	0.5582452089
2950	0.5582448539
2951	0.5582446173
2952	0.558243576
2953	0.5582378489
2954	0.5582377779
2955	0.5582360503
2956	0.5581933557
2957	0.5581909179
2958	0.5581791787
2959	0.5581720545
2960	0.5581720072
2961	0.5581719362
2962	0.5581669184
2963	0.5581607409
2964	0.558131935
2965	0.558131722
2966	0.5581244079
2967	0.5580993166
2968	0.5580991035
2969	0.5580987721
2970	0.5580615118
2971	0.5580614408
2972	0.5580430465
2973	0.5580005028
2974	0.5580002661
2975	0.5579586425
2976	0.557904963
2977	0.5579033291
2978	0.557903187
2979	0.5579027135
2980	0.557864256
2981	0.5578641376
2982	0.5578636876
2983	0.5578634035
2984	0.5578585961
2985	0.5578583356
2986	0.5578581224
2987	0.5578580277
2988	0.557857412
2989	0.5578572936
2990	0.5578563226
2991	0.5578355296
2992	0.5578347007
2993	0.5578064227
2994	0.5578062333
2995	0.5577808434
2996	0.5577605687
2997	0.5575939844
2998	0.5575939844
2999	0.5575939607
3000	0.557593937
3001	0.557559818
3002	0.5574756016
3003	0.5574736584
3004	0.5574735162
3005	0.5574733977
3006	0.5574732555
3007	0.557463397
3008	0.5574611219
3009	0.5574469026
3010	0.5574468552
3011	0.5574466182
3012	0.5574457176
3013	0.5574358112
3014	0.5574304787
3015	0.5574302654
3016	0.5574301943
3017	0.5574279428
3018	0.5573991228
3019	0.557398791
3020	0.5573986488
3021	0.5573985066
3022	0.5573983644
3023	0.5573981985
3024	0.55739808
3025	0.5573977719
3026	0.5573877224
3027	0.5573875565
3028	0.5573559611
3029	0.5573559611
3030	0.5573449865
3031	0.5573401035
3032	0.5573400561
3033	0.5573342961
3034	0.5573246958
3035	0.5573131991
3036	0.5573131754
3037	0.5573128672
3038	0.5573067513
3039	0.5573066091
3040	0.5573011568
3041	0.557298644
3042	0.5572981462
3043	0.5572735156
3044	0.5572094566
3045	0.5571746265
3046	0.5570936718
3047	0.5570935533
3048	0.5570931027
3049	0.5570644314
3050	0.5570640756
3051	0.5570639571
3052	0.5570638859
3053	0.5570566526
3054	0.5570527158
3055	0.5570519332
3056	0.5570516248
3057	0.557051364
3058	0.5570511742
3059	0.5570511268
3060	0.5570054715
3061	0.5569994471
3062	0.5569993759
3063	0.5569055147
3064	0.5569018615
3065	0.5569013633
3066	0.556892918
3067	0.556889668
3068	0.5568890275
3069	0.5567272844
3070	0.5567144464
3071	0.5566921868
3072	0.5566919732
3073	0.5566572294
3074	0.5565600348
3075	0.5565425403
3076	0.5565398342
3077	0.5565357513
3078	0.5565266833
3079	0.5565249741
3080	0.556524618
3081	0.5565197516
3082	0.5564977216
3083	0.5564975554
3084	0.5564958937
3085	0.5564940894
3086	0.5564911932
3087	0.5564893177
3088	0.5564814835
3089	0.5564300832
3090	0.5564299882
3091	0.5563223765
3092	0.5563221866
3093	0.5563219966
3094	0.5563107878
3095	0.5562998638
3096	0.5562397065
3097	0.5562230808
3098	0.5562183068
3099	0.5562028205
3100	0.5562020129
3101	0.5562017992
3102	0.5562016567
3103	0.5561917281
3104	0.5561811818
3105	0.5561792815
3106	0.556179234
3107	0.5561742221
3108	0.5561718705
3109	0.5561717992
3110	0.556167001
3111	0.5561568818
3112	0.5561558603
3113	0.5561381394
3114	0.5561379731
3115	0.5561379256
3116	0.5561379256
3117	0.5561378068
3118	0.5561377593
3119	0.5561314166
3120	0.5561313929
3121	0.5561278533
3122	0.5561111055
3123	0.5561035272
3124	0.5561035035
3125	0.5561031471
3126	0.5561006527
3127	0.5561005339
3128	0.5561003913
3129	0.5561003676
3130	0.5561003438
3131	0.5561001775
3132	0.5561001063
3133	0.5561001063
3134	0.5560854245
3135	0.556085377
3136	0.5560815283
3137	0.5560768718
3138	0.5560764917
3139	0.5560378366
3140	0.5560376465
3141	0.5560360309
3142	0.5560358408
3143	0.5560129838
3144	0.5560129601
3145	0.5560129363
3146	0.5559717105
3147	0.5559704036
3148	0.5559593066
3149	0.5558829281
3150	0.555874206
3151	0.5558712827
3152	0.555860659
3153	0.5558605164
3154	0.5558603263
3155	0.5558602787
3156	0.5558601124
3157	0.5558440457
3158	0.5558438793
3159	0.5557890448
3160	0.5557876424
3161	0.555783126
3162	0.5557734753
3163	0.5557684121
3164	0.5557628497
3165	0.5557626595
3166	0.5557596644
3167	0.5556672105
3168	0.5556660455
3169	0.5556555605
3170	0.5556519942
3171	0.5556340194
3172	0.5556338054
3173	0.5556232485
3174	0.5556230107
3175	0.5556227967
3176	0.5556226303
3177	0.555617114
3178	0.5556131669
3179	0.5556131432
3180	0.5556130718
3181	0.5556078408
3182	0.555607603
3183	0.555606533
3184	0.5556065092
3185	0.5556063903
3186	0.5555968791
3187	0.5555827547
3188	0.5555670843
3189	0.5555666563
3190	0.5555663947
3191	0.5555663471
3192	0.5555629704
3193	0.5555482031
3194	0.5555480842
3195	0.5555458013
3196	0.5555457775
3197	0.5555454921
3198	0.5555454921
3199	0.5555454684
3200	0.5555454446
3201	0.5555454684
3202	0.5555453019
3203	0.5555453257
3204	0.5555452781
3205	0.555545183
3206	0.5555414019
3207	0.5555413781
3208	0.5555413544
3209	0.5555412117
3210	0.5555210216
3211	0.5555209503
3212	0.5554380421
3213	0.5554378042
3214	0.5554355684
3215	0.5554299076
3216	0.5554299314
3217	0.5554202506
3218	0.5554202506
3219	0.5554153746
3220	0.5553729388
3221	0.5553346392
3222	0.5553345441
3223	0.5553345917
3224	0.5553330691
3225	0.5553226255
3226	0.5553225065
3227	0.5553224827
3228	0.5553224589
3229	0.5553081848
3230	0.5553081372
3231	0.5553079945
3232	0.5553079707
3233	0.55529736
3234	0.5552949333
3235	0.5552947668
3236	0.5552686197
3237	0.5552682391
3238	0.5552681677
3239	0.5552680487
3240	0.555267906
3241	0.5552678584
3242	0.5552678108
3243	0.5552677632
3244	0.5552676443
3245	0.5552676443
3246	0.5552675015
3247	0.5552674777
3248	0.5552671922
3249	0.5552589124
3250	0.5552588886
3251	0.5552586983
3252	0.5552585555
3253	0.555258389
3254	0.5552581749
3255	0.5552581511
3256	0.5552580559
3257	0.5552580321
3258	0.5552580083
3259	0.5552579607
3260	0.5552579607
3261	0.5552579369
3262	0.5552560811
3263	0.5552560335
3264	0.5552560097
3265	0.5552519649
3266	0.5552492287
3267	0.5552491812
3268	0.5552491336
3269	0.5552472063
3270	0.5552472063
3271	0.5552471825
3272	0.5552471587
3273	0.555247016
3274	0.5552469922
3275	0.5552469684
3276	0.5552468494
3277	0.5552467543
3278	0.5552467067
3279	0.5552467067
3280	0.5552466115
3281	0.5552414722
3282	0.5552414484
3283	0.5552414484
3284	0.5552413056
3285	0.5552412818
3286	0.555241258
3287	0.5552409249
3288	0.5552357379
3289	0.5552357141
3290	0.5552355952
3291	0.5552354048
3292	0.5552352145
3293	0.5552351669
3294	0.5552351907
3295	0.5552351431
3296	0.5552350717
3297	0.5552350241
3298	0.55523481
3299	0.5552347862
3300	0.5552347862
3301	0.5552347624
3302	0.5552339058
3303	0.555233882
3304	0.5552339058
3305	0.5552337868
3306	0.5552334775
3307	0.5552329065
3308	0.5552328827
3309	0.5552328589
3310	0.5552328827
3311	0.5552303605
3312	0.5552243882
3313	0.555223841
3314	0.5551731096
3315	0.5551729906
3316	0.5551729906
3317	0.5551729906
3318	0.555168731
3319	0.5551686596
3320	0.5551665655
3321	0.5551665655
3322	0.5551665417
3323	0.5551665179
3324	0.5551665179
3325	0.5551647332
3326	0.5551647332
3327	0.5551645428
3328	0.5551622345
3329	0.5551603308
3330	0.5551568802
3331	0.5551558332
3332	0.5551558332
3333	0.5551558332
3334	0.5551558094
3335	0.5551558332
3336	0.5551558094
3337	0.5551558094
3338	0.5551557856
3339	0.5551557856
3340	0.5551548099
3341	0.5551547861
3342	0.5551547623
3343	0.5551547385
3344	0.5551547147
3345	0.5551547385
3346	0.5551547147
3347	0.5551547147
3348	0.5551546671
3349	0.5551546433
3350	0.5551546195
3351	0.5551545719
3352	0.5551545243
3353	0.5551545481
3354	0.5551545005
3355	0.5551544529
3356	0.5551544053
3357	0.5551543578
3358	0.5551543578
3359	0.5551537866
3360	0.5551537628
3361	0.5551536914
3362	0.555153739
3363	0.5551536676
3364	0.5551536676
3365	0.5551536676
3366	0.5551536438
3367	0.5551532155
3368	0.5551530965
3369	0.5551530965
3370	0.5551530489
3371	0.5551529775
3372	0.5551529537
3373	0.5551529061
3374	0.5551528823
3375	0.5551528823
3376	0.5551528585
3377	0.5551073565
3378	0.5551073327
3379	0.5551073327
3380	0.5551000501
3381	0.5551000501
3382	0.5551000263
3383	0.5551000263
3384	0.5550999549
3385	0.5550998121
3386	0.5550979557
3387	0.5550419764
3388	0.5550419288
3389	0.5550412623
3390	0.5550411909
3391	0.5550411671
3392	0.5550404531
3393	0.555039501
3394	0.555039501
3395	0.555039501
3396	0.555037097
3397	0.5550370732
3398	0.5550370494
3399	0.5550370494
3400	0.5550329316
3401	0.5550329078
3402	0.5550310036
3403	0.5550309322
3404	0.5550309322
3405	0.5550308608
3406	0.5550308132
3407	0.5550298373
3408	0.5550298373
3409	0.5550298135
3410	0.5550297897
3411	0.5550297897
3412	0.5550297897
3413	0.5550297897
3414	0.5550297659
3415	0.5550297183
3416	0.5550275284
3417	0.5550275046
3418	0.5550274094
3419	0.5550197449
3420	0.5550182692
3421	0.5550179835
3422	0.5550179359
3423	0.5550164839
3424	0.5550164601
3425	0.5550163887
3426	0.5550162935
3427	0.5550162935
3428	0.5550161983
3429	0.5550161983
3430	0.5550142226
3431	0.5550141274
3432	0.5550132229
3433	0.5550131753
3434	0.5550131753
3435	0.5550131515
3436	0.5550130801
3437	0.5550130801
3438	0.5550131039
3439	0.5550130801
3440	0.5550130801
3441	0.5550130563
3442	0.5550130563
3443	0.5550130087
3444	0.5550109854
3445	0.5550109616
3446	0.5550109616
3447	0.5550108426
3448	0.5550107236
3449	0.5550107474
3450	0.5550104855
3451	0.5550092716
3452	0.5550093192
3453	0.5550092478
3454	0.5550092002
3455	0.5550091049
3456	0.5550090811
3457	0.5550066294
3458	0.5550066056
3459	0.5550066056
3460	0.5549997502
3461	0.5549997502
3462	0.5549997264
3463	0.5549997264
3464	0.5549996787
3465	0.5549996787
3466	0.5549995597
3467	0.5549995359
3468	0.5549994883
3469	0.5549995359
3470	0.5549995121
3471	0.5549988456
3472	0.5549664715
3473	0.5549664953
3474	0.5549664953
3475	0.5549646623
3476	0.5549644005
3477	0.5549644005
3478	0.5549643529
3479	0.5549643529
3480	0.5549640196
3481	0.5549639958
3482	0.5549639244
3483	0.5549639244
3484	0.5549639244
3485	0.5549625437
3486	0.5549625198
3487	0.5549408328
3488	0.5549408328
3489	0.5549407851
3490	0.554940809
3491	0.5549407851
3492	0.5549404995
3493	0.5549086457
3494	0.5549048365
3495	0.5548561236
3496	0.5548505282
3497	0.5548504806
3498	0.5548433613
3499	0.5548433851
3500	0.5548321227
3501	0.5548304797
3502	0.5548304321
3503	0.5548304083
3504	0.5548252651
3505	0.5548252651
3506	0.5548214553
3507	0.5548211219
3508	0.5548211457
3509	0.5547901662
3510	0.5547901662
3511	0.5547783788
3512	0.5547570655
3513	0.5547380853
3514	0.5547200571
3515	0.5547069345
3516	0.5547069345
3517	0.5547057913
3518	0.554704791
3519	0.554704791
3520	0.5546934304
3521	0.5546934304
3522	0.5546809026
3523	0.5546318365
3524	0.5545884595
3525	0.5545884833
3526	0.5545850054
3527	0.5545632082
3528	0.554547366
3529	0.5545399093
3530	0.5545399332
3531	0.5545389802
3532	0.5545355734
3533	0.5545355496
3534	0.5545322619
3535	0.5545322619
3536	0.5545322619
3537	0.5545322619
3538	0.5545284025
3539	0.5545283786
3540	0.5545283548
3541	0.5544723418
3542	0.5544723418
3543	0.5544721989
3544	0.5544721989
3545	0.5544719606
3546	0.5544717223
3547	0.5544701974
3548	0.5544686249
3549	0.5544652415
3550	0.5544637166
3551	0.5544622393
3552	0.5544593563
3553	0.5544466325
3554	0.5544461083
3555	0.5544460607
3556	0.5544457271
3557	0.554441462
3558	0.5544413905
3559	0.5544413905
3560	0.5544413905
3561	0.5544380546
3562	0.5544380069
3563	0.5544330507
3564	0.5544330269
3565	0.5544161563
3566	0.5544161325
3567	0.5543783626
3568	0.5543783626
3569	0.5543660183
3570	0.5543659468
3571	0.5543204278
3572	0.5543203801
3573	0.5543203086
3574	0.5543203325
3575	0.5543203086
3576	0.5543202848
3577	0.5543198558
3578	0.5543194268
3579	0.5543148509
3580	0.5543147794
3581	0.5543147079
3582	0.5543134924
3583	0.5543134685
3584	0.554313397
3585	0.5543133732
3586	0.5543133255
3587	0.5543133732
3588	0.5543133494
3589	0.5543133255
3590	0.5543133255
3591	0.5543118479
3592	0.5543118479
3593	0.5543117525
3594	0.5543118002
3595	0.5543117764
3596	0.5543117764
3597	0.5543115619
3598	0.5543115857
3599	0.554311538
3600	0.5543115619
3601	0.5543102749
3602	0.5543102272
3603	0.554310251
3604	0.5543102272
3605	0.5543101557
3606	0.5543101319
3607	0.5543101319
3608	0.554310108
3609	0.5543088449
3610	0.5543087257
3611	0.5543087019
3612	0.554308678
3613	0.5543086542
3614	0.554308678
3615	0.5543086304
3616	0.5543086065
3617	0.5543086304
3618	0.554305818
3619	0.5543057227
3620	0.5543056273
3621	0.5543056512
3622	0.5542987156
3623	0.5542987394
3624	0.5542981912
3625	0.5542981674
3626	0.5542962368
3627	0.554296213
3628	0.554296213
3629	0.5542803632
3630	0.5542803394
3631	0.5542774077
3632	0.5542773839
3633	0.5542773839
3634	0.55427736
3635	0.5542773362
3636	0.5542773124
3637	0.5542770978
3638	0.5542770978
3639	0.5542770263
3640	0.5542770263
3641	0.5542759538
3642	0.5542755724
3643	0.5542754294
3644	0.5542721164
3645	0.5542721402
3646	0.5542721164
3647	0.5542720925
3648	0.5542721164
3649	0.5542721164
3650	0.5542720449
3651	0.5542720449
3652	0.5542719972
3653	0.5542642031
3654	0.5542641792
3655	0.5542641792
3656	0.5542641554
3657	0.5542641316
3658	0.5542641316
3659	0.5542641316
3660	0.5542618434
3661	0.5542432514
3662	0.5542432038
3663	0.554231214
3664	0.5542309518
3665	0.5542243728
3666	0.5542235385
3667	0.554222585
3668	0.5542223467
3669	0.5542222751
3670	0.5542222036
3671	0.5542206542
3672	0.5542204874
3673	0.5542203443
3674	0.5542203443
3675	0.5542202967
3676	0.5542202728
3677	0.5542202967
3678	0.5542199153
3679	0.5542196531
3680	0.5542196769
3681	0.5542196292
3682	0.5542196292
3683	0.5542186996
3684	0.5542186996
3685	0.554218628
3686	0.5542186042
3687	0.5542160775
3688	0.5542160536
3689	0.5542155769
3690	0.5542086401
3691	0.554205422
3692	0.5541989619
3693	0.5541926925
3694	0.5541926925
3695	0.5541909999
3696	0.5541909999
3697	0.5541822273
3698	0.5541821796
3699	0.5541821796
3700	0.5541632751
3701	0.5541632751
3702	0.5541632989
3703	0.5541628937
3704	0.5541625599
3705	0.5541625361
3706	0.5541625122
3707	0.5541625361
3708	0.5541625122
3709	0.5541624645
3710	0.5541624645
3711	0.5541624645
3712	0.5541624169
3713	0.5541623692
3714	0.5541623692
3715	0.5541623453
3716	0.5541617493
3717	0.5541616778
3718	0.554161058
3719	0.554161058
3720	0.5541573628
3721	0.5541573151
3722	0.5541573151
3723	0.5541573151
3724	0.5541572198
3725	0.5541509498
3726	0.5541106823
3727	0.5541021229
3728	0.5541020991
3729	0.5540997626
3730	0.5540997626
3731	0.5540997387
3732	0.5540997626
3733	0.5540997387
3734	0.554099691
3735	0.5540986658
3736	0.5540986658
3737	0.554098642
3738	0.554098642
3739	0.5540984751
3740	0.5540984751
3741	0.5540954947
3742	0.5540952086
3743	0.5540952086
3744	0.5540945172
3745	0.5540944934
3746	0.5540834541
3747	0.5540762773
3748	0.5540685043
3749	0.5540685043
3750	0.5540684804
3751	0.554019074
3752	0.5540174048
3753	0.554016904
3754	0.5540168563
3755	0.5540134463
3756	0.5540134225
3757	0.5540067217
3758	0.5539982561
3759	0.5539982084
3760	0.5539843771
3761	0.5539843294
3762	0.553975005
3763	0.5539750289
3764	0.5539749812
3765	0.5539732403
3766	0.5539732641
3767	0.553971881
3768	0.5539718333
3769	0.5539714517
3770	0.5539714755
3771	0.5539672306
3772	0.5539672067
3773	0.5539672067
3774	0.5539672067
3775	0.5539671591
3776	0.5539671591
3777	0.5539635341
3778	0.5539635103
3779	0.5539635341
3780	0.5539635103
3781	0.553906033
3782	0.5538831596
3783	0.5538823487
3784	0.5537990759
3785	0.5537990759
3786	0.5537981694
3787	0.5537981694
3788	0.5537981694
3789	0.5537981217
3790	0.5537981694
3791	0.5537981217
3792	0.5537976684
3793	0.5537955453
3794	0.5537955214
3795	0.5537895098
3796	0.5537894144
3797	0.5537894382
3798	0.553788985
3799	0.5537880307
3800	0.553782353
3801	0.5537795141
3802	0.5537791086
3803	0.5537787269
3804	0.553778703
3805	0.5537785599
3806	0.5537785599
3807	0.5537782021
3808	0.5537778204
3809	0.5537777488
3810	0.5537774625
3811	0.553771904
3812	0.5537669656
3813	0.5537667748
3814	0.5537615979
3815	0.5537612639
3816	0.5537612161
3817	0.5537312748
3818	0.5537287935
3819	0.5537284595
3820	0.5537280301
3821	0.5537258351
3822	0.5537237594
3823	0.5537213258
3824	0.553721302
3825	0.5537195603
3826	0.5537192978
3827	0.5537192501
3828	0.5537172221
3829	0.5537148124
3830	0.5537139057
3831	0.5537134763
3832	0.5537131899
3833	0.5537113289
3834	0.5537109472
3835	0.5537039326
3836	0.5537038848
3837	0.5537014512
3838	0.5537014035
3839	0.5536803351
3840	0.553679142
3841	0.5536730814
3842	0.5536727712
3843	0.5536725326
3844	0.5536720793
3845	0.5536720077
3846	0.5536718645
3847	0.553670242
3848	0.5536699557
3849	0.5536696932
3850	0.5536694307
3851	0.5536663049
3852	0.5536660663
3853	0.553665947
3854	0.5536654698
3855	0.5536650641
3856	0.5536579535
3857	0.5536557105
3858	0.5536315382
3859	0.5536243078
3860	0.553624284
3861	0.5536239738
3862	0.5536054081
3863	0.5536053842
3864	0.5536052172
3865	0.5536046683
3866	0.5536012558
3867	0.5536008979
3868	0.553600874
3869	0.5536001581
3870	0.5535935477
3871	0.5535932136
3872	0.5535931659
3873	0.5535930466
3874	0.5535929988
3875	0.5535895863
3876	0.5535866748
3877	0.5535850997
3878	0.5535829519
3879	0.5535829519
3880	0.5535829042
3881	0.5535582992
3882	0.5535528816
3883	0.5535528578
3884	0.5535528816
3885	0.5535527862
3886	0.55355281
3887	0.5535399222
3888	0.5535397313
3889	0.5535396597
3890	0.5535395165
3891	0.5535394449
3892	0.5535208526
3893	0.5535207094
3894	0.5535206378
3895	0.5535186806
3896	0.5535187045
3897	0.5535186806
3898	0.5535136207
3899	0.5535132388
3900	0.5534748105
3901	0.5534747867
3902	0.5534747628
3903	0.5534722565
3904	0.5534701321
3905	0.5534684851
3906	0.5534683897
3907	0.5534676974
3908	0.5534676974
3909	0.5534676736
3910	0.5534676736
3911	0.5534675304
3912	0.5534667188
3913	0.5534594862
3914	0.5534577915
3915	0.5534577676
3916	0.5534563831
3917	0.5534431589
3918	0.5534405331
3919	0.5534405093
3920	0.5534404854
3921	0.5534387189
3922	0.5534380744
3923	0.5534280008
3924	0.5534224626
3925	0.5534183328
3926	0.5534182851
3927	0.5534182612
3928	0.5533943889
3929	0.5533890414
3930	0.5533888027
3931	0.5533732611
3932	0.5533732134
3933	0.553373094
3934	0.553338476
3935	0.5533383805
3936	0.5533382373
3937	0.5533275172
3938	0.5533106846
3939	0.5532921084
3940	0.5532919174
3941	0.5532230034
3942	0.5532071945
3943	0.5532071468
3944	0.5532069557
3945	0.5531769844
3946	0.5531728528
3947	0.5531577828
3948	0.5531577589
3949	0.5531576873
3950	0.5531572335
3951	0.5531439544
3952	0.5531437633
3953	0.5531437155
3954	0.5531435245
3955	0.5531408017
3956	0.5531271162
3957	0.55312714
3958	0.5531268534
3959	0.553126734
3960	0.5531266624
3961	0.5531262563
3962	0.5531237485
3963	0.5531236051
3964	0.5531226737
3965	0.5531223154
3966	0.5531222676
3967	0.5531220049
3968	0.5531216466
3969	0.5531216466
3970	0.5530950863
3971	0.5530948953
3972	0.5529293902
3973	0.5529288884
3974	0.5529288406
3975	0.5529287451
3976	0.5529287212
3977	0.5529286256
3978	0.5529182082
3979	0.552817369
3980	0.5528138322
3981	0.5528063999
3982	0.5528063043
3983	0.5528063043
3984	0.5528055873
3985	0.5528054678
3986	0.5528008794
3987	0.5528008794
3988	0.5528008316
3989	0.552800736
3990	0.5528007121
3991	0.5528005209
3992	0.5528005209
3993	0.5528004492
3994	0.5528004731
3995	0.5528004253
3996	0.5528002341
3997	0.5528000907
3998	0.5528000907
3999	0.5527999951
4000	0.5527981071
4001	0.5527980354
4002	0.5527980115
4003	0.5527980354
4004	0.5527979876
4005	0.5527979399
4006	0.5527956934
4007	0.55279555
4008	0.5527954066
4009	0.5527953827
4010	0.5527953588
4011	0.552795311
4012	0.5527952393
4013	0.5527813779
4014	0.5527812823
4015	0.5527811867
4016	0.5527811628
4017	0.552781115
4018	0.5527810433
4019	0.5527809955
4020	0.5526606017
4021	0.5526562989
4022	0.5526559164
4023	0.552637366
4024	0.5526372943
4025	0.5526362186
4026	0.5526361708
4027	0.5526361229
4028	0.5526185282
4029	0.5526184804
4030	0.5526166635
4031	0.5526165439
4032	0.552600646
4033	0.5526005981
4034	0.5526005264
4035	0.5525992354
4036	0.5525991876
4037	0.5525963905
4038	0.5525959123
4039	0.5525818308
4040	0.5525816156
4041	0.5525815439
4042	0.5525814243
4043	0.5525772165
4044	0.5525754473
4045	0.5525753995
4046	0.5525753756
4047	0.5525753517
4048	0.5525751126
4049	0.5525249031
4050	0.5525191646
4051	0.5525191885
4052	0.5525191885
4053	0.5525191885
4054	0.5525191168
4055	0.5525191168
4056	0.5525191168
4057	0.552519069
4058	0.552519069
4059	0.5525164627
4060	0.5525143107
4061	0.5525127326
4062	0.5524953491
4063	0.552495373
4064	0.5524953013
4065	0.5524786585
4066	0.5524786585
4067	0.5524785868
4068	0.5524783716
4069	0.5524743782
4070	0.5524743304
4071	0.5524707913
4072	0.5524707674
4073	0.5524337493
4074	0.5524336058
4075	0.5524335819
4076	0.5524209789
4077	0.552420955
4078	0.5524205245
4079	0.5524150719
4080	0.552415048
4081	0.5524072277
4082	0.5524052666
4083	0.5524052427
4084	0.5523853924
4085	0.5523853446
4086	0.5523850815
4087	0.5523841488
4088	0.5523841009
4089	0.5523702053
4090	0.5523450679
4091	0.5523450679
4092	0.5523396863
4093	0.5523396863
4094	0.5523397102
4095	0.552324474
4096	0.5523211253
4097	0.5523200968
4098	0.5523200968
4099	0.5523200489
4100	0.5523200489
4101	0.5523200489
4102	0.5523200489
4103	0.5522840732
4104	0.5522840732
4105	0.5522841211
4106	0.5521506269
4107	0.5521506269
4108	0.5521506269
4109	0.552150603
4110	0.5521505791
4111	0.5521046381
4112	0.5520756599
4113	0.5520750377
4114	0.5520750377
4115	0.5520734583
4116	0.5520734583
4117	0.5520732908
4118	0.5520730515
4119	0.5520669494
4120	0.5520669254
4121	0.552056061
4122	0.5520517774
4123	0.5520517535
4124	0.5520517535
4125	0.5520517056
4126	0.5520486425
4127	0.5520486425
4128	0.5520486664
4129	0.5520486664
4130	0.5520486664
4131	0.5520439998
4132	0.5520440238
4133	0.5520440477
4134	0.552043952
4135	0.552043952
4136	0.5520438323
4137	0.5520438323
4138	0.5520437844
4139	0.5520438084
4140	0.5520437605
4141	0.5520437844
4142	0.5520437605
4143	0.5520047513
4144	0.5520042726
4145	0.5520038179
4146	0.5520029324
4147	0.5520027888
4148	0.552001281
4149	0.5520012331
4150	0.5519927129
4151	0.5519926411
4152	0.5519910615
4153	0.5519851259
4154	0.5519851499
4155	0.5519832112
4156	0.5519831634
4157	0.5519831634
4158	0.5519830437
4159	0.5519522161
4160	0.5519373521
4161	0.5519360117
4162	0.5519331873
4163	0.5519213149
4164	0.5519181553
4165	0.5519181074
4166	0.5519180834
4167	0.5519180356
4168	0.551917868
4169	0.5519148759
4170	0.5519148281
4171	0.5519147802
4172	0.5519146844
4173	0.5519146844
4174	0.5519120274
4175	0.5519120035
4176	0.5519113572
4177	0.5519107348
4178	0.551910663
4179	0.551910663
4180	0.5519105912
4181	0.5519099928
4182	0.5519096098
4183	0.5519032425
4184	0.5519030031
4185	0.5519029792
4186	0.5519025723
4187	0.5518985747
4188	0.5518985747
4189	0.5518985747
4190	0.5518985269
4191	0.5518985269
4192	0.5518983114
4193	0.5518983354
4194	0.5518982635
4195	0.5518982635
4196	0.5518982635
4197	0.5518980242
4198	0.5518979284
4199	0.5518977609
4200	0.5518977369
4201	0.551897713
4202	0.5518976651
4203	0.5518976651
4204	0.5518976651
4205	0.5518976412
4206	0.5518976412
4207	0.5518976172
4208	0.5518976172
4209	0.5518975694
4210	0.5518974975
4211	0.5518962767
4212	0.5518962288
4213	0.5518962528
4214	0.5518940745
4215	0.5518940026
4216	0.5518940026
4217	0.5518940505
4218	0.5518761927
4219	0.551876097
4220	0.5518744452
4221	0.5518744452
4222	0.5518667609
4223	0.5518662342
4224	0.5518662342
4225	0.5518662103
4226	0.5518661863
4227	0.5518661145
4228	0.5518661145
4229	0.5518660906
4230	0.5518661145
4231	0.551865947
4232	0.5518589807
4233	0.5518311147
4234	0.5518303008
4235	0.5518267336
4236	0.5518056894
4237	0.5518056176
4238	0.5518041571
4239	0.5518021221
4240	0.5518021221
4241	0.5517940058
4242	0.5517923299
4243	0.5517884752
4244	0.5517851472
4245	0.5517850754
4246	0.551784381
4247	0.5517842853
4248	0.5514436944
4249	0.5514430236
4250	0.5514429997
4251	0.5514311407
4252	0.5514311167
4253	0.5514303501
4254	0.5513923517
4255	0.5513922798
4256	0.5513922558
4257	0.5513912735
4258	0.5513911297
4259	0.5513911058
4260	0.5513908662
4261	0.5513908422
4262	0.5513842533
4263	0.5513842293
4264	0.5513842054
4265	0.5513842054
4266	0.5513683677
4267	0.5513671936
4268	0.5513671697
4269	0.5513671457
4270	0.551366355
4271	0.5513662831
4272	0.5513662592
4273	0.5513662592
4274	0.5513662352
4275	0.5513661394
4276	0.5513661394
4277	0.5513661154
4278	0.5513659956
4279	0.5513658998
4280	0.5513652528
4281	0.551362737
4282	0.551362689
4283	0.5513592387
4284	0.5513571541
4285	0.5513570822
4286	0.5513570822
4287	0.5513570103
4288	0.5513569863
4289	0.5513569384
4290	0.5513569145
4291	0.5513568665
4292	0.5513568426
4293	0.5513568186
4294	0.5513567947
4295	0.5513567228
4296	0.5513567467
4297	0.5513566988
4298	0.5513566748
4299	0.551356603
4300	0.5513560519
4301	0.55135598
4302	0.551355956
4303	0.551355956
4304	0.5513559321
4305	0.5513558841
4306	0.5513558841
4307	0.5513558602
4308	0.5513558602
4309	0.5513557883
4310	0.5513558123
4311	0.5513558123
4312	0.5513555966
4313	0.551355381
4314	0.5513552611
4315	0.5513552611
4316	0.5513552372
4317	0.5513551893
4318	0.5513551174
4319	0.5513550455
4320	0.5513549976
4321	0.5513550215
4322	0.5513549976
4323	0.5513549976
4324	0.5513549736
4325	0.5513549257
4326	0.5513549497
4327	0.5513549017
4328	0.5513548778
4329	0.5513548538
4330	0.5513548538
4331	0.5513548778
4332	0.5513548298
4333	0.5513548059
4334	0.551354758
4335	0.551354734
4336	0.55135471
4337	0.55135471
4338	0.55135471
4339	0.551352865
4340	0.5513524337
4341	0.5513521222
4342	0.5513520743
4343	0.5513514992
